PLAYER_MATCH,TIME,METHOD,PLACE,PLAY,PLAYER_MATCH_GOAL
716785,90,L,G,O,28611
716779,83,H,P,O,28612
716796,13,R,P,P,28613
716818,49,L,G,O,28614
716820,84,R,P,O,28615
716831,20,R,O,O,28616
716839,5,L,P,O,28617
716871,83,L,P,O,28618
716886,22,R,P,O,28619
716887,73,H,G,O,28620
716904,13,R,P,O,28621
716902,45,R,P,O,28622
716902,17,R,G,O,28623
716958,4,L,P,O,28624
716959,37,L,P,O,28625
716961,12,H,G,O,28626
716937,63,R,P,O,28627
716974,13,R,P,C,28628
716978,49,R,P,O,28629
716994,90,R,G,I,28630
716997,43,R,P,P,28631
717012,89,R,P,P,28632
717015,86,R,P,C,28633
717015,75,R,P,P,28634
717050,30,H,G,O,28635
717061,45,R,O,O,28636
717064,62,R,P,O,28637
717064,66,L,P,O,28638
717087,80,R,G,O,28639
717122,65,R,O,O,28640
717134,47,R,O,D,28641
717137,75,L,O,O,28642
717119,89,R,O,C,28643
717164,29,H,G,O,28644
717178,32,L,G,O,28645
717227,83,L,G,O,28646
717246,18,R,O,O,28647
717248,75,R,O,O,28648
717281,55,H,P,O,28649
717281,51,R,P,O,28650
717259,25,H,P,C,28651
717260,30,R,P,O,28652
717277,69,R,P,I,28653
717322,63,H,G,I,28654
717319,52,R,P,O,28655
717303,57,L,P,O,28656
717333,61,R,P,O,28657
717350,73,H,G,I,28658
717352,70,R,G,I,28659
717392,54,R,G,O,28660
717413,75,H,G,C,28661
717429,81,H,G,O,28662
717429,38,R,O,O,28663
717430,28,R,P,O,28664
717442,73,R,G,O,28665
717447,17,L,G,O,28666
717483,73,R,P,O,28667
717457,36,R,G,C,28668
717500,6,L,P,O,28669
717520,72,R,P,O,28670
717493,9,H,G,C,28671
717527,14,L,P,C,28672
717537,5,R,G,C,28673
717537,24,H,G,O,28674
717549,18,R,G,C,28675
717554,34,R,P,O,28676
717570,90,L,P,O,28677
717606,90,R,P,O,28678
717608,7,R,P,O,28679
717610,69,H,P,O,28680
717660,75,L,P,O,28681
717635,60,L,G,I,28682
717656,78,L,P,I,28683
717656,70,H,P,I,28684
717645,21,L,P,O,28685
717678,71,R,P,O,28686
717705,43,H,G,O,28687
717711,42,L,P,O,28688
717730,25,R,P,P,28689
717733,72,L,G,C,28690
717736,22,L,P,O,28691
717771,73,H,G,C,28692
717786,68,R,P,O,28693
717790,29,R,P,O,28694
717803,14,R,G,O,28695
717845,79,R,G,O,28696
717824,90,L,P,O,28697
717880,48,R,P,O,28698
717862,50,R,P,P,28699
717908,28,L,G,C,28700
717915,70,L,P,O,28701
717934,62,L,P,O,28702
717948,69,R,P,O,28703
717958,20,R,G,O,28704
718061,72,L,P,O,28705
718037,79,R,G,C,28706
718042,88,H,P,I,28707
718057,4,L,G,C,28708
718074,82,R,O,O,28709
718080,85,R,P,O,28710
718080,89,R,P,O,28711
718096,64,L,P,O,28712
718068,51,L,P,C,28713
718112,11,R,O,O,28714
718131,64,R,G,O,28715
718146,54,R,O,O,28716
718148,12,L,G,O,28717
718149,16,R,G,O,28718
718151,64,R,G,P,28719
718152,88,H,P,O,28720
718184,51,R,P,O,28721
718252,38,R,P,O,28743
718255,81,R,P,O,28744
718259,90,R,P,P,28745
718260,17,R,P,O,28746
718250,84,R,O,O,28747
718307,77,R,O,O,28748
718312,39,R,P,O,28749
718382,29,R,P,O,28750
718416,45,L,G,C,28751
718400,54,L,P,O,28752
718400,25,L,P,O,28753
718451,4,L,P,O,28754
718470,90,H,P,O,28755
718487,51,R,O,O,28756
718468,16,R,G,O,28757
718504,42,L,O,D,28758
718526,64,R,P,O,28759
718528,13,L,O,O,28760
718529,53,R,G,O,28761
718535,27,L,G,O,28762
718549,48,R,P,O,28763
718545,16,R,P,O,28764
718584,57,H,G,O,28765
718618,37,R,O,I,28766
718654,90,R,O,O,28767
718679,56,H,G,O,28768
718706,64,R,O,I,28769
718715,34,R,P,O,28770
718744,68,L,P,O,28771
718729,43,L,O,D,28772
718740,86,L,P,O,28773
718766,28,H,G,O,28774
718786,55,R,P,O,28775
718764,2,R,P,O,28776
718797,90,R,G,C,28777
718829,54,L,P,O,28778
718834,64,L,P,O,28779
718838,75,R,P,O,28780
718838,14,R,G,O,28781
718840,45,L,P,O,28782
718877,32,H,P,O,28783
152003,9,H,P,O,1
158064,53,H,P,O,2
158066,76,L,P,O,3
152008,20,H,G,C,4
158103,39,L,P,O,5
152023,41,H,P,T,6
158094,71,H,G,O,7
152023,82,H,G,C,8
152023,88,R,P,O,9
158111,36,R,P,O,10
158107,77,R,G,O,11
152040,85,H,P,I,12
158138,35,L,P,O,13
152056,42,R,P,O,14
152076,37,H,G,O,15
152095,2,R,G,O,16
158157,72,R,P,O,17
152095,72,R,P,O,18
158172,43,R,P,O,19
152115,55,L,O,D,20
158196,71,R,P,P,21
158204,82,R,P,O,22
164756,83,L,P,O,23
152155,29,R,G,O,24
152155,47,R,P,O,25
158250,56,L,O,O,26
158259,21,L,P,O,27
158259,25,R,O,O,28
158259,41,R,G,O,29
158255,71,H,P,C,30
158267,1,R,G,I,31
158268,83,R,G,O,32
152192,85,R,O,O,33
152204,78,L,P,O,34
158314,7,H,G,C,35
158310,36,L,P,O,36
158314,67,R,P,O,37
152226,70,R,P,O,38
152240,4,R,P,O,39
152236,70,R,P,O,40
158321,83,R,G,T,41
158342,52,R,P,O,42
152253,84,R,P,O,43
152281,8,R,O,O,44
152274,20,R,P,O,45
158348,69,L,P,O,46
158348,76,L,G,C,47
164757,23,L,G,I,48
152299,67,H,G,C,49
152297,83,R,P,O,50
158388,22,H,P,O,51
158383,51,L,P,O,52
152347,13,L,O,O,53
158435,20,R,G,O,54
152361,25,H,G,O,55
158428,57,R,P,O,56
158428,79,R,P,O,57
152365,45,H,P,I,58
152386,17,H,P,O,59
158463,75,R,P,O,60
158487,25,L,P,O,61
158483,38,R,G,O,62
158484,44,R,O,O,63
158484,57,H,G,O,64
158484,65,R,P,O,65
158484,82,L,P,C,66
152418,3,H,G,C,67
152418,7,R,P,O,68
158493,8,R,G,O,69
164758,10,H,P,O,70
152422,20,L,P,O,71
152421,24,R,P,O,72
158493,47,R,O,O,73
152423,53,R,P,O,74
152421,74,R,G,O,75
158516,23,R,P,O,76
158519,75,R,O,O,77
152455,12,H,G,I,78
158538,31,R,O,O,79
152450,47,H,G,O,80
152465,38,R,G,C,81
158545,64,H,P,O,82
158555,29,H,G,T,83
158566,51,L,P,O,84
158572,9,R,O,O,85
158572,61,R,P,O,86
152496,84,L,P,O,87
152493,90,R,O,O,88
158572,90,R,G,O,89
152504,90,H,G,C,90
152522,57,R,P,C,91
152529,6,R,P,O,92
158613,27,R,P,O,93
158605,58,R,P,C,94
152529,66,H,P,O,95
152530,77,R,P,O,96
158621,60,R,O,O,97
158632,64,L,P,O,98
152583,65,R,P,O,99
152617,7,R,O,O,100
158697,25,R,G,O,101
152610,28,H,G,C,102
152619,31,H,P,O,103
152615,34,R,P,O,104
158676,23,R,P,O,105
158673,31,R,G,O,106
152588,51,H,P,O,107
152624,43,R,P,P,108
152639,2,R,O,O,109
152643,72,R,G,I,110
152651,90,L,P,O,111
152654,56,R,P,P,112
152674,48,R,O,O,113
152681,54,H,P,I,114
152668,55,R,P,O,115
158752,81,R,P,O,116
158775,13,H,P,O,117
152699,20,R,P,O,118
152699,25,R,G,O,119
152693,44,R,O,O,120
152699,81,R,P,O,121
158782,25,L,P,C,122
158781,50,R,P,O,123
158788,72,R,G,O,124
152744,65,R,P,O,125
158810,20,R,P,O,126
158801,26,R,P,P,127
158802,90,L,P,O,128
152753,23,H,P,O,129
158839,28,R,P,O,130
152761,33,L,P,O,131
152759,66,H,G,C,132
152776,55,H,G,I,133
152767,68,L,P,C,134
152768,77,R,P,O,135
152783,55,R,G,O,136
152795,68,L,O,O,137
158872,80,H,P,O,138
158879,14,L,G,O,139
152803,21,R,O,O,140
152807,76,H,P,O,141
158895,2,H,P,I,142
152814,32,L,G,O,143
158903,59,H,G,C,144
158897,76,H,G,C,145
158922,3,R,G,O,146
158917,6,R,P,C,147
152835,8,R,O,O,148
152839,16,R,P,P,149
158922,17,R,O,O,150
158912,23,R,P,O,151
152830,33,L,P,O,152
158924,15,L,P,O,153
152855,73,R,G,C,154
152849,75,R,P,O,155
152890,12,H,P,C,156
158969,32,R,P,O,157
152879,42,R,P,O,158
152890,77,L,P,P,159
158956,78,L,P,O,160
152883,84,R,P,O,161
158984,32,H,G,C,162
159015,37,H,P,O,163
152938,48,R,P,O,164
159036,44,L,O,O,165
159055,80,R,P,O,166
152998,40,R,G,C,167
159069,45,R,P,O,168
159069,59,R,P,O,169
153001,60,L,G,O,170
159081,89,L,O,O,171
153008,56,L,P,P,172
153011,79,R,P,O,173
153014,90,R,P,O,174
153031,20,L,P,P,175
159099,71,H,G,T,176
159127,41,H,G,I,177
153038,49,R,G,C,178
153040,65,H,P,O,179
153045,68,L,O,T,180
153054,12,L,P,O,181
153060,39,R,P,O,182
153067,42,R,P,P,183
153060,45,R,P,O,184
153071,8,L,P,O,185
159147,9,L,P,O,186
159173,36,R,O,O,187
153089,43,R,P,O,188
164759,25,L,P,O,189
153110,36,R,G,O,190
159194,68,R,P,O,191
153112,86,R,P,O,192
153123,87,R,P,O,193
153135,5,R,P,O,194
159212,7,R,P,O,195
153133,12,R,P,P,196
159219,26,R,O,C,197
159223,33,H,P,O,198
159212,48,L,P,O,199
159213,75,L,P,O,200
159238,36,H,P,I,201
159242,55,H,G,O,202
159257,26,H,G,O,203
153179,32,L,O,O,204
159252,42,H,G,O,205
153173,49,R,P,O,206
159268,55,H,G,C,207
159261,63,R,P,P,208
153222,75,H,P,C,209
153202,9,L,P,O,210
153205,19,L,P,O,211
159290,36,R,P,O,212
159280,66,R,G,O,213
153233,76,R,P,P,214
153240,79,R,P,O,215
153229,82,R,P,O,216
153231,83,L,P,O,217
159338,32,R,P,O,218
159331,41,R,P,O,219
153244,49,H,P,O,220
153274,34,H,P,I,221
153298,16,R,P,O,222
159375,52,L,O,O,223
153292,65,R,P,O,224
153326,25,R,O,O,225
153326,32,R,P,O,226
153333,45,R,P,O,227
153338,63,H,P,C,228
153339,76,R,P,O,229
159432,12,H,P,O,230
153383,17,R,P,C,231
164760,30,L,G,O,232
153390,89,L,G,C,233
153405,78,H,G,O,234
153405,82,R,P,P,235
159485,84,R,G,O,236
153407,89,R,P,O,237
153427,54,H,G,O,238
153435,65,R,P,O,239
153421,68,R,O,O,240
159526,6,R,P,O,241
158029,20,L,P,O,242
164114,22,R,P,O,243
158029,35,R,P,O,244
158029,57,R,P,O,245
158032,64,L,P,O,246
164111,85,R,P,P,247
164120,20,R,G,I,248
164120,61,L,P,O,249
158045,66,R,G,I,250
159534,39,R,G,I,251
153461,45,R,P,O,252
159532,61,R,G,O,253
153479,26,L,P,O,254
153507,88,R,O,O,255
153517,24,R,G,I,256
153529,39,R,P,O,257
159605,51,H,P,O,258
159597,84,L,P,O,259
164761,45,H,G,C,260
153534,75,R,P,O,261
153560,30,R,G,O,262
153555,38,L,G,O,263
164762,43,L,P,I,264
153562,47,H,G,C,265
159630,62,H,O,O,266
153564,67,R,G,O,267
153570,77,R,P,O,268
153570,90,R,P,O,269
153682,6,L,O,O,270
153677,40,R,P,O,271
153685,45,L,O,O,272
159768,72,R,G,O,273
159756,85,R,P,O,274
153707,11,R,P,O,275
153706,66,R,P,P,276
153708,53,H,G,O,277
164763,70,H,P,O,278
158013,27,L,P,O,279
158019,65,R,P,O,280
158013,84,R,P,O,281
158021,88,H,G,C,282
153598,17,R,P,O,283
153598,19,R,P,O,284
153601,43,R,O,O,285
153598,45,R,P,O,286
153601,56,L,P,O,287
153605,59,R,P,O,288
153611,80,R,G,O,289
153616,27,R,P,O,290
159701,59,L,P,O,291
159707,27,H,P,C,292
159711,52,L,O,O,293
153642,57,H,G,C,294
159712,60,R,O,O,295
159728,42,L,O,O,296
164764,54,R,P,O,297
159731,65,L,O,O,298
153646,67,L,P,I,299
153646,80,L,P,O,300
153660,29,R,P,P,301
153868,72,R,P,O,302
153889,16,R,P,O,303
159963,58,L,P,O,304
153893,82,R,P,C,305
159817,38,H,G,C,306
159806,82,H,P,O,307
159828,30,L,G,C,308
153741,79,R,O,O,309
159836,1,R,P,O,310
153759,84,H,P,O,311
153784,46,R,O,O,312
153784,65,R,P,O,313
153783,82,R,P,O,314
153798,13,R,O,O,315
153791,20,L,P,O,316
153791,38,H,P,O,317
153799,41,R,P,O,318
153798,63,H,G,I,319
159875,69,R,G,O,320
153799,75,R,P,O,321
159913,20,R,P,O,322
159921,17,R,P,O,323
159917,22,R,O,O,324
153839,28,H,G,O,325
159983,24,H,P,O,326
159993,54,R,P,O,327
160008,7,L,P,O,328
153922,37,L,G,C,329
159998,55,L,P,C,330
153918,81,L,P,O,331
153927,83,H,P,C,332
153951,4,R,P,O,333
160027,31,L,G,O,334
153951,82,R,G,C,335
160035,87,R,O,O,336
153938,42,H,P,I,337
160015,90,L,P,O,338
160052,4,R,G,O,339
160052,11,R,P,O,340
160054,33,L,P,P,341
153979,37,R,G,O,342
153971,40,L,P,C,343
153968,85,R,P,P,344
153965,90,L,P,O,345
153991,48,R,G,O,346
153988,49,L,P,O,347
153994,65,R,O,O,348
153993,88,R,P,O,349
153999,20,R,P,O,350
154007,26,H,G,O,351
153997,29,H,G,C,352
153997,33,R,P,O,353
153997,44,H,P,O,354
154017,3,R,P,P,355
154021,5,L,P,O,356
154027,35,R,P,O,357
160091,37,R,P,P,358
154015,54,L,P,O,359
154029,8,R,P,O,360
154039,27,R,O,C,361
160116,33,H,P,O,362
160116,41,L,O,O,363
154042,83,H,P,C,364
164765,57,L,G,O,365
154055,83,R,O,D,366
160128,85,R,P,P,367
160143,50,H,G,O,368
160168,12,L,P,P,369
154089,36,R,G,C,370
154079,56,H,G,C,371
154093,11,L,P,I,372
154108,3,L,P,O,373
154122,39,R,P,P,374
160193,71,R,P,O,375
160233,35,R,G,O,376
160249,5,R,P,O,377
154157,55,L,P,O,378
154157,75,H,P,T,379
154173,42,L,P,O,380
154185,86,R,P,O,381
160268,48,R,P,O,382
160266,66,R,G,O,383
154188,72,R,P,O,384
154197,72,L,P,O,385
160266,76,R,O,O,386
160276,81,R,G,O,387
160269,87,L,O,O,388
160290,65,R,P,O,389
154208,76,R,O,I,390
154205,88,H,P,C,391
154208,90,H,P,O,392
160304,57,R,G,O,393
154246,80,R,P,P,394
154247,90,R,P,P,395
154261,8,R,P,O,396
154267,28,R,P,O,397
160332,35,H,G,C,398
160345,79,L,P,O,399
160336,82,R,G,O,400
154270,89,R,P,O,401
154312,12,R,O,O,402
154315,35,R,P,O,403
154312,66,L,G,O,404
154312,77,R,P,O,405
160396,32,L,P,I,406
160395,75,R,P,P,407
160369,45,L,O,O,408
160375,63,R,P,O,409
154290,67,R,O,O,410
160423,72,H,G,O,411
160418,76,L,P,O,412
160426,28,R,G,C,413
154352,48,L,P,O,414
154359,55,R,P,O,415
160441,69,R,P,O,416
160430,84,L,G,O,417
154371,18,R,P,O,418
160453,47,R,P,O,419
154371,48,R,O,O,420
154407,18,L,P,O,421
154407,53,R,O,I,422
164766,60,R,P,O,423
164766,85,L,P,O,424
160468,55,R,P,T,425
154414,22,L,P,O,426
154447,21,L,O,O,427
154451,71,R,P,O,428
154452,85,R,O,O,429
154465,4,R,G,C,430
154471,21,L,G,C,431
160543,84,R,P,O,432
154472,90,L,P,O,433
165401,10,H,G,C,434
154488,49,R,P,O,435
160590,43,R,P,O,436
154511,90,R,P,C,437
160605,51,R,P,O,438
154528,60,L,P,P,439
160602,70,R,O,D,440
160605,74,R,G,C,441
160633,36,H,P,O,442
160638,40,H,P,O,443
154568,43,H,G,I,444
160636,48,H,P,O,445
160647,59,R,P,O,446
160638,63,R,P,O,447
160643,78,R,P,O,448
160638,90,R,P,O,449
154577,18,R,P,O,450
154598,19,L,P,I,451
160680,29,R,O,D,452
154591,89,L,P,O,453
154435,31,R,P,O,454
160512,42,R,G,C,455
154430,45,L,G,O,456
154443,48,L,P,C,457
154437,71,R,G,O,458
154612,18,L,O,O,459
160694,57,L,P,O,460
160687,65,L,O,O,461
160692,89,R,P,O,462
154634,9,R,P,O,463
160701,44,L,P,O,464
160701,49,R,P,O,465
154625,75,L,O,O,466
154674,42,R,P,O,467
154668,63,L,P,I,468
154674,84,R,P,O,469
154671,87,L,P,C,470
160725,39,R,P,C,471
160727,56,R,O,O,472
160722,61,R,P,O,473
154705,2,L,P,O,474
154700,54,H,P,I,475
160789,84,L,O,O,476
154724,68,R,P,O,477
154745,50,L,P,P,478
160814,55,R,P,O,479
160810,64,L,P,O,480
160810,69,R,P,O,481
154733,73,H,P,O,482
154744,77,R,P,O,483
154753,52,L,O,O,484
154791,64,R,P,O,485
160867,72,R,P,O,486
154811,22,H,P,I,487
154797,51,L,P,O,488
154797,72,R,P,O,489
154839,68,R,O,O,490
154832,81,R,P,O,491
160936,89,L,P,P,492
154873,14,L,P,O,493
160967,30,R,O,O,494
160964,56,H,G,C,495
160961,65,R,P,P,496
154890,71,L,O,O,497
160958,84,R,O,O,498
154903,6,R,P,O,499
154901,12,R,O,O,500
154901,18,H,P,O,501
160989,67,H,P,O,502
154938,36,H,P,I,503
164767,56,R,O,O,504
161011,77,L,P,O,505
154945,38,H,P,O,506
161021,59,L,G,I,507
154945,68,R,G,O,508
154944,81,R,G,O,509
154944,89,R,O,D,510
161040,20,H,G,O,511
154956,38,R,O,O,512
154998,8,R,G,O,513
161059,39,R,P,I,514
154979,62,R,G,C,515
155007,4,R,P,P,516
155033,46,R,P,O,517
155023,79,L,O,O,518
155023,83,L,G,O,519
155037,14,H,G,I,520
155039,35,R,O,O,521
155075,17,R,P,O,522
155099,67,H,G,O,523
161179,12,H,P,O,524
155105,27,R,P,O,525
161185,48,H,P,O,526
155109,78,L,G,O,527
155130,12,R,P,O,528
161206,30,L,G,O,529
161205,47,H,G,O,530
155119,86,R,P,P,531
155122,88,R,P,O,532
155138,17,H,G,O,533
155138,41,H,G,O,534
161210,41,H,G,I,535
161219,43,L,P,I,536
155138,67,H,G,T,537
155151,79,H,P,O,538
161238,85,H,G,O,539
155167,28,H,G,O,540
161242,85,R,P,O,541
155205,28,R,P,O,542
161282,62,R,O,O,543
164768,31,R,P,O,544
161296,54,R,P,O,545
155226,90,R,P,O,546
155190,16,H,G,I,547
161269,31,R,O,O,548
161269,43,R,P,O,549
155243,16,R,P,O,550
155253,60,R,O,O,551
161326,69,L,G,O,552
155253,72,R,P,O,553
161348,53,R,P,P,554
155268,87,H,P,O,555
161396,30,R,P,O,556
155318,65,H,P,O,557
155318,70,L,G,O,558
155310,78,R,P,O,559
161370,3,R,P,O,560
161374,12,H,P,O,561
155293,17,R,P,P,562
161377,34,R,P,O,563
155339,71,L,P,O,564
155339,84,R,O,O,565
155345,44,L,P,O,566
155345,68,H,P,O,567
155360,1,R,P,O,568
161445,20,R,G,O,569
155363,51,R,G,I,570
155380,6,H,P,O,571
155372,31,R,P,O,572
155372,52,R,G,O,573
155382,57,L,P,O,574
155378,67,R,O,O,575
155381,90,L,P,O,576
155397,15,R,P,O,577
155397,40,R,P,O,578
161474,87,H,P,C,579
155398,88,R,G,C,580
155419,26,L,P,O,581
155429,21,L,G,C,582
155425,29,R,P,O,583
155425,54,R,P,O,584
155425,68,H,G,C,585
155435,81,R,P,O,586
155448,21,R,P,O,587
161514,50,R,P,O,588
161513,57,L,G,O,589
155439,66,R,P,P,590
161536,51,R,G,O,591
164769,63,L,G,O,592
161530,83,L,G,O,593
155484,6,L,P,O,594
161562,72,L,P,O,595
155489,90,L,P,O,596
155514,7,R,G,O,597
161612,37,R,P,O,598
155547,39,R,G,O,599
155538,62,H,P,C,600
164770,83,R,P,O,601
155563,3,H,P,I,602
155577,17,R,P,O,603
155582,62,R,P,O,604
155580,67,H,P,C,605
155581,68,R,P,O,606
155604,21,R,G,O,607
161687,26,L,P,C,608
161681,58,R,P,O,609
161681,65,L,G,C,610
161677,73,H,G,C,611
161677,79,R,P,O,612
161704,7,R,P,O,613
161693,13,R,O,O,614
155637,23,R,G,O,615
155643,47,H,G,O,616
155655,25,L,P,O,617
161729,46,R,P,O,618
155656,77,R,P,O,619
161754,30,R,G,O,620
155706,14,R,P,O,621
161778,21,L,O,O,622
155722,10,H,G,C,623
161787,25,H,G,O,624
155722,48,R,P,O,625
161795,60,R,P,T,626
161803,58,R,O,O,627
155745,24,H,G,O,628
161822,40,H,P,O,629
161824,50,R,P,O,630
155740,63,L,G,O,631
161835,37,R,P,O,632
161833,89,R,O,O,633
161841,90,R,P,O,634
155776,74,R,P,P,635
161879,90,R,G,O,636
155814,44,R,P,P,637
161900,8,L,P,P,638
155833,24,R,G,O,639
161908,85,R,P,O,640
161900,89,R,P,O,641
155833,90,H,G,O,642
161922,60,L,G,O,643
155839,85,H,P,O,644
161937,16,L,O,O,645
155875,4,L,O,O,646
155875,42,H,G,I,647
161971,47,H,P,O,648
161971,51,H,P,O,649
161967,57,L,G,O,650
161987,21,H,P,C,651
161989,50,R,G,O,652
155915,85,R,P,T,653
155917,7,R,O,I,654
162007,27,R,P,O,655
155919,63,H,G,O,656
155920,69,L,G,C,657
162007,73,R,P,O,658
162007,78,R,P,O,659
162010,34,R,G,O,660
155935,51,R,P,I,661
162025,82,L,P,O,662
162031,89,L,G,O,663
162054,14,L,P,O,664
162048,29,R,O,O,665
155969,79,R,P,P,666
155985,49,R,P,C,667
162086,65,R,P,O,668
155998,86,H,G,O,669
156015,89,R,P,P,670
156033,2,R,G,C,671
156033,89,R,G,O,672
156051,18,L,G,O,673
156052,71,R,P,P,674
156064,33,R,P,O,675
156086,19,L,G,O,676
156079,78,R,P,C,677
156086,88,L,P,O,678
156096,10,R,G,O,679
156101,39,H,G,O,680
162183,41,L,P,O,681
162199,82,L,P,O,682
156116,87,L,O,O,683
162205,58,R,P,T,684
156129,68,L,P,O,685
162229,6,R,P,P,686
156144,10,R,P,O,687
156144,65,L,P,O,688
156160,25,R,P,O,689
156160,63,L,G,O,690
162238,71,H,G,O,691
156175,11,R,P,O,692
156182,25,R,G,O,693
156182,45,R,P,O,694
156182,47,R,P,O,695
156185,63,R,P,C,696
162261,68,R,P,O,697
162254,80,H,P,O,698
162259,81,R,O,O,699
162288,31,R,O,O,700
162277,1,L,P,O,701
162280,40,R,P,O,702
162268,77,H,P,I,703
156233,3,R,P,O,704
156233,49,R,G,O,705
156231,67,R,P,O,706
162333,54,R,G,I,707
156276,45,L,P,O,708
156308,45,H,P,O,709
162406,7,L,O,O,710
156320,58,H,G,C,711
156327,65,R,P,O,712
156332,26,H,P,C,713
156337,88,R,P,O,714
156354,69,R,P,P,715
156359,86,H,G,O,716
162439,89,H,P,C,717
162449,51,R,P,O,718
162472,17,L,P,O,719
162476,7,L,O,O,720
156405,15,R,G,C,721
156407,17,L,P,O,722
156405,44,R,P,O,723
156406,84,R,P,O,724
162473,87,R,P,O,725
156397,89,R,P,O,726
156397,90,R,P,O,727
156413,48,R,P,T,728
156417,53,L,P,O,729
156414,56,L,P,T,730
156414,89,R,O,O,731
156442,6,R,P,C,732
162515,66,R,P,O,733
162536,21,R,P,O,734
156471,1,H,P,O,735
156473,15,L,P,P,736
156473,36,L,P,O,737
162541,62,L,O,O,738
156491,17,L,P,O,739
162565,25,R,P,O,740
156481,32,H,P,C,741
162560,41,H,P,O,742
156479,42,L,P,O,743
156490,57,R,P,P,744
162560,71,R,O,I,745
162571,26,R,G,O,746
156499,31,L,O,O,747
156495,53,H,P,C,748
162569,59,R,P,O,749
156505,69,L,P,P,750
156516,62,H,P,O,751
162611,79,L,P,O,752
156570,13,H,P,T,753
162644,21,R,P,O,754
156563,49,L,O,O,755
162638,64,R,P,O,756
156565,80,H,G,C,757
162644,89,R,G,O,758
162661,54,H,P,I,759
156585,69,R,P,O,760
156587,75,L,P,C,761
156601,14,R,O,O,762
162673,57,L,P,I,763
156597,62,R,P,O,764
164771,8,L,G,I,765
162684,35,R,P,O,766
162682,42,L,P,O,767
162690,59,L,P,O,768
162686,71,R,P,O,769
162704,14,R,P,O,770
162702,23,R,G,O,771
156631,77,R,O,D,772
156638,35,R,P,O,773
156666,37,R,P,O,774
162744,44,R,P,O,775
162744,59,R,O,O,776
156666,85,R,P,P,777
162740,90,L,P,O,778
156679,52,L,O,O,779
156679,89,L,P,O,780
156705,44,R,G,O,781
162763,55,H,P,T,782
162761,72,H,P,O,783
162774,77,R,P,O,784
156693,82,R,P,O,785
162801,12,H,P,O,786
156723,38,H,P,O,787
162795,62,L,P,O,788
162806,72,R,P,P,789
162806,81,R,G,O,790
156738,83,R,P,C,791
156742,90,H,G,O,792
162833,46,L,P,O,793
164772,69,R,G,C,794
156756,85,R,P,P,795
157681,8,R,G,C,796
157676,23,R,G,O,797
157687,68,L,P,O,798
157693,8,R,G,O,799
163773,67,R,P,O,800
157699,87,R,O,O,801
157747,77,R,P,O,802
157753,83,L,G,O,803
157760,20,H,G,C,804
163837,44,R,P,O,805
164773,80,H,P,O,806
157786,78,R,G,O,807
163859,80,R,P,I,808
157791,78,R,P,O,809
163887,24,R,O,O,810
157804,74,H,G,O,811
162856,37,H,P,O,812
156791,32,R,P,P,813
162859,56,L,P,O,814
162867,73,R,P,O,815
162857,90,R,P,O,816
156801,7,R,O,T,817
162887,11,R,P,T,818
156811,22,H,P,I,819
156801,47,H,G,O,820
156818,12,H,P,C,821
162902,36,R,O,O,822
156829,41,R,P,O,823
156829,64,L,G,O,824
156840,72,R,O,O,825
162908,79,R,P,O,826
156859,65,L,G,T,827
156849,72,L,P,O,828
162932,86,L,O,O,829
156860,20,H,P,O,830
162940,51,L,O,O,831
156867,67,R,P,O,832
156895,75,R,P,O,833
156903,88,R,P,O,834
162997,5,H,G,O,835
162997,48,R,P,O,836
156921,59,R,O,O,837
162957,45,R,G,O,838
162957,60,R,P,O,839
162954,74,R,P,T,840
156930,1,R,O,O,841
156928,38,H,P,I,842
163027,38,R,P,O,843
163797,47,R,O,O,844
157002,27,R,P,O,845
156991,37,L,G,O,846
156991,40,R,P,O,847
156989,45,R,P,O,848
157013,29,R,G,O,849
163081,72,R,P,O,850
157019,85,L,P,O,851
157021,40,H,P,O,852
163101,50,L,G,O,853
157031,86,H,P,O,854
163114,7,R,P,O,855
157043,59,R,P,O,856
157054,68,H,P,C,857
163132,86,R,P,T,858
163051,2,R,P,T,859
163058,7,R,P,O,860
163058,14,R,P,C,861
163050,42,R,P,O,862
156978,51,R,P,O,863
157100,12,H,P,C,864
157107,17,L,O,O,865
157102,19,R,P,O,866
157109,54,L,P,O,867
157114,88,H,G,O,868
157130,19,R,P,O,869
163197,47,R,G,C,870
163211,16,R,O,O,871
163212,34,H,P,O,872
157143,56,L,O,D,873
163214,85,R,P,O,874
157136,89,R,P,C,875
157152,73,R,P,O,876
157163,80,R,P,O,877
163227,85,R,O,C,878
157148,90,R,P,C,879
157171,2,R,P,O,880
163250,38,R,P,O,881
163258,11,R,P,I,882
157180,38,H,G,O,883
163278,6,L,P,O,884
157204,19,R,O,O,885
163286,60,R,P,O,886
157216,7,R,P,O,887
157216,28,R,P,O,888
163301,45,L,P,O,889
163174,17,R,P,O,890
157092,18,R,O,O,891
163174,27,H,P,I,892
163166,49,R,G,O,893
157085,52,H,P,C,894
157094,90,R,P,P,895
157236,23,R,P,P,896
163334,35,R,P,C,897
157247,47,R,P,P,898
164144,18,L,O,O,899
163345,41,R,O,O,900
157270,57,L,O,O,901
163338,84,H,G,C,902
163354,23,R,O,O,903
163361,76,R,P,O,904
157323,11,H,P,O,905
163398,45,R,G,O,906
157308,67,L,P,O,907
157311,72,L,P,O,908
157323,78,R,P,I,909
